,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,HitRate_w0.5F,HitRate_w3F,HitRate_wt0.5F,HitRate_wt3F,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
117,0.5326525494361146,2.577409999999997,0.0,4.226029999999994,0.9287999999999954,0.32,0.2222222222222222,0.5714285714285714,0.48,0.3333333333333333,0.8571428571428571,0.19047619047619047,0.125,0.4,0.38095238095238093,0.25,0.8,0.26262110165661173,0.39393165248491757,0.15115937111186517,0.30231874222373034,0.757587351033862,0.7551516730723297,0.7600387919848111,0.7749999180683309,0.7761859181425756,0.7738175368440681,SALAMI,SALAMI_1250
118,0.6836336554120097,0.5804949999999991,0.18576000000000192,1.1842149999999947,0.5804949999999991,0.5555555555555556,0.5,0.625,0.888888888888889,0.8,1.0,0.42857142857142855,0.375,0.5,0.8571428571428571,0.75,1.0,0.526506555723651,0.8424104891578417,0.4001836620618063,0.8003673241236126,0.9803242331932013,0.9777752719030678,0.9828865189877866,0.9621348406524817,0.9631902350259739,0.9610817565975425,SALAMI,SALAMI_1254
119,0.6129915013476286,2.0897899999999936,0.0,9.14867000000001,0.34829500000000024,0.42105263157894735,0.3076923076923077,0.6666666666666666,0.631578947368421,0.46153846153846156,1.0,0.26666666666666666,0.18181818181818182,0.5,0.5333333333333333,0.36363636363636365,1.0,0.35593671762637835,0.5339050764395675,0.2164981855883878,0.4329963711767756,0.6963556089552361,0.6909001837109614,0.7018978731875642,0.7072875287032722,0.7049138880570491,0.7096772087719716,SALAMI,SALAMI_1256
120,0.5729129759750272,5.3870299999999816,0.0,7.848339999999979,0.23220000000000596,0.48,0.35294117647058826,0.75,0.56,0.4117647058823529,0.875,0.3809523809523809,0.26666666666666666,0.6666666666666666,0.47619047619047616,0.3333333333333333,0.8333333333333334,0.4072072804095231,0.4750751604777768,0.3141070840972124,0.39263385512151555,0.9178158103176913,0.9025872697411821,0.9335670446830108,0.8910256757683294,0.90163878841747,0.8806595084200901,SALAMI,SALAMI_1258
121,0.6264092558719963,0.8823600000000056,0.0,1.184215000000001,0.6037200000000098,0.43478260869565216,0.35714285714285715,0.5555555555555556,0.782608695652174,0.6428571428571429,1.0,0.3157894736842105,0.25,0.42857142857142855,0.7368421052631579,0.5833333333333334,1.0,0.39242171533275394,0.706359087598957,0.2792933374202357,0.6516844539805502,0.9509467807160464,0.9517115864863591,0.9501832031711701,0.9320571781209954,0.9301394602268714,0.9339828200741102,SALAMI,SALAMI_1260
122,0.6680141898792719,8.2663,0.0,224.4673,0.0,0.4615384615384615,0.3,1.0,0.4615384615384615,0.3,1.0,0.2222222222222222,0.125,1.0,0.2222222222222222,0.125,1.0,0.36416815027431604,0.36416815027431604,0.1603090062856869,0.1603090062856869,0.9641360129050832,0.9981002994578535,0.932407192575406,0.9392854805468632,0.8959276660242582,0.9870532564981194,SALAMI,SALAMI_1262
123,0.4493707738121831,16.43973,0.0,20.294240000000002,0.6037199999999956,0.2857142857142857,0.1935483870967742,0.5454545454545454,0.4285714285714286,0.2903225806451613,0.8181818181818182,0.21052631578947367,0.13793103448275862,0.4444444444444444,0.368421052631579,0.2413793103448276,0.7777777777777778,0.23107514610782587,0.3466127191617388,0.16690604353744895,0.2920855761905357,0.8910380240343033,0.8854489117989081,0.8966981434360569,0.815529955058006,0.8148579791961394,0.8162030401297021,SALAMI,SALAMI_1264
124,0.8485213382493577,0.0,0.0,0.0,0.0,0.7826086956521738,0.8181818181818182,0.75,0.7826086956521738,0.8181818181818182,0.75,0.7368421052631577,0.7777777777777778,0.7,0.7368421052631577,0.7777777777777778,0.7,0.7998776335390508,0.7998776335390508,0.7566159818828858,0.7566159818828858,0.9043463091420615,0.9313048460146999,0.8789046051637858,0.9103946636176482,0.9009884988408512,0.9199992978625535,SALAMI,SALAMI_1266
125,0.5999868966455678,2.577414999999993,0.0,7.709025,0.7430400000000006,0.35294117647058826,0.25,0.6,0.5882352941176471,0.4166666666666667,1.0,0.15384615384615383,0.1,0.3333333333333333,0.4615384615384615,0.3,1.0,0.29302733518491453,0.48837889197485757,0.12138938342477201,0.36416815027431604,0.8682214495765435,0.9254751434416227,0.8176389458439937,0.8271041626993042,0.7888541636924252,0.8692525211687613,SALAMI,SALAMI_1268
126,0.7589013869296573,0.650154999999998,0.65016,2.3684300000000036,3.436550000000011,0.4444444444444445,0.5,0.4,0.6666666666666665,0.75,0.6,0.0,0.0,0.0,0.4,0.5,0.3333333333333333,0.4703977472720873,0.7055966209081309,0.0,0.444104745447295,0.9498966351484248,0.9489681069294538,0.9508269822042308,0.8591127823339666,0.838145253508558,0.8811563005109324,SALAMI,SALAMI_1270
127,0.8982282265701157,0.0,0.0,0.0,70.79764,0.8571428571428571,1.0,0.75,0.8571428571428571,1.0,0.75,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.9225883652430044,0.9225883652430044,0.7989000478240076,0.7989000478240076,0.817951702832448,0.6919782421686494,1.0,0.7172369449704872,1.0,0.5591343952090868,SALAMI,SALAMI_1272
128,0.6202530792244967,2.182680000000005,0.325080000000014,3.1114800000000002,1.1609999999999872,0.4444444444444444,0.36363636363636365,0.5714285714285714,0.6666666666666665,0.5454545454545454,0.8571428571428571,0.2857142857142857,0.2222222222222222,0.4,0.5714285714285714,0.4444444444444444,0.8,0.40027555635426965,0.6004133345314044,0.2502153154839918,0.5004306309679836,0.8987971034353334,0.9211361988520952,0.8775158739469546,0.8790985927302127,0.8639168489416685,0.8948234632094325,SALAMI,SALAMI_1274
129,0.48573691618789233,3.250789999999995,0.4179549999999921,4.04027,1.2074300000000022,0.28571428571428575,0.2,0.5,0.5714285714285715,0.4,1.0,0.19354838709677416,0.13043478260869565,0.375,0.5161290322580645,0.34782608695652173,1.0,0.23558031307290933,0.47116062614581866,0.1560534346390982,0.4161424923709286,0.8109431937788784,0.7734079077823662,0.8523076688310202,0.752579376735703,0.7701981394997748,0.7357486671358743,SALAMI,SALAMI_1276
